event-id,visible,timestamp,location-long,location-lat,height-above-ellipsoid,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16512969628,true,2019-04-12 10:41:00.000,6.2710783,44.7600517,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969566,true,2019-04-12 12:00:00.000,6.2701483,44.7618667,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969573,true,2019-04-12 18:00:00.000,6.2702033,44.7618,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969702,true,2019-04-13 00:00:00.000,6.2722,44.7623883,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970308,true,2019-04-13 06:00:00.000,6.2768583,44.7658117,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970408,true,2019-04-13 12:00:00.000,6.27754,44.7665617,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971202,true,2019-04-13 18:00:00.000,6.2821733,44.7647617,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971650,true,2019-04-14 00:00:00.000,6.2855967,44.7659033,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971349,true,2019-04-14 06:00:00.000,6.283415,44.7656317,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971255,true,2019-04-14 12:00:00.000,6.2826917,44.7671217,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971292,true,2019-04-14 18:00:00.000,6.283,44.76555,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971177,true,2019-04-15 00:00:00.000,6.2819733,44.7650917,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971162,true,2019-04-15 03:00:00.000,6.28189,44.76583,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971119,true,2019-04-15 06:00:00.000,6.2815683,44.7660217,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970859,true,2019-04-15 09:00:00.000,6.2800867,44.7670183,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970850,true,2019-04-15 12:00:00.000,6.2800417,44.7671033,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971192,true,2019-04-15 15:00:00.000,6.2820883,44.7660117,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971427,true,2019-04-15 18:00:00.000,6.2838167,44.7645717,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970959,true,2019-04-15 21:00:00.000,6.2805983,44.7657517,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971115,true,2019-04-16 00:00:00.000,6.2815567,44.7657483,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971124,true,2019-04-16 03:00:00.000,6.281605,44.7657683,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971234,true,2019-04-16 06:00:00.000,6.2824917,44.7657167,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971289,true,2019-04-16 09:00:00.000,6.28295,44.7669533,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971216,true,2019-04-16 12:00:00.000,6.2822533,44.7647367,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971144,true,2019-04-16 15:00:00.000,6.2817633,44.7649933,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970907,true,2019-04-16 18:00:00.000,6.2803183,44.7648617,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970697,true,2019-04-16 21:00:00.000,6.2793283,44.7653567,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970742,true,2019-04-17 00:00:00.000,6.2795567,44.7649083,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970766,true,2019-04-17 03:00:00.000,6.2796933,44.7648483,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970721,true,2019-04-17 06:00:00.000,6.2794817,44.7649633,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970228,true,2019-04-17 09:00:00.000,6.2762633,44.7695883,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970298,true,2019-04-17 12:00:00.000,6.2768,44.7700717,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970375,true,2019-04-17 15:00:00.000,6.27736,44.7692467,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971014,true,2019-04-17 18:00:00.000,6.2809767,44.7665117,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970740,true,2019-04-17 21:00:00.000,6.2795467,44.7650533,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971107,true,2019-04-18 00:00:00.000,6.2815117,44.7657267,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971041,true,2019-04-18 03:00:00.000,6.2811867,44.7660133,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970517,true,2019-04-18 06:00:00.000,6.27816,44.76738,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969847,true,2019-04-18 09:00:00.000,6.2739617,44.7714483,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969881,true,2019-04-18 12:00:00.000,6.27424,44.7691783,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970674,true,2019-04-18 15:00:00.000,6.2792267,44.7667583,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971222,true,2019-04-18 18:00:00.000,6.28231,44.765375,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971161,true,2019-04-18 21:00:00.000,6.2818783,44.7650733,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971182,true,2019-04-19 00:00:00.000,6.2820233,44.765125,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971205,true,2019-04-19 03:00:00.000,6.282185,44.7650633,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971184,true,2019-04-19 06:00:00.000,6.28204,44.76506,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971493,true,2019-04-19 09:00:00.000,6.2843633,44.7656767,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971823,true,2019-04-19 12:00:00.000,6.2867967,44.765575,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971721,true,2019-04-19 15:00:00.000,6.2859683,44.765425,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971400,true,2019-04-19 18:00:00.000,6.28362,44.7652583,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971100,true,2019-04-19 21:00:00.000,6.2814667,44.76568,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971053,true,2019-04-20 00:00:00.000,6.28128,44.7655133,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971201,true,2019-04-20 03:00:00.000,6.28217,44.7651217,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971252,true,2019-04-20 06:00:00.000,6.282655,44.7653767,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971039,true,2019-04-20 09:00:00.000,6.2811683,44.7651217,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971193,true,2019-04-20 12:00:00.000,6.2820883,44.7653917,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971584,true,2019-04-20 15:00:00.000,6.2852617,44.7647117,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971293,true,2019-04-20 18:00:00.000,6.2830233,44.7652033,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971125,true,2019-04-20 21:00:00.000,6.2816117,44.7652817,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971196,true,2019-04-21 00:00:00.000,6.2821033,44.7650283,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971183,true,2019-04-21 03:00:00.000,6.2820367,44.7650083,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971226,true,2019-04-21 06:00:00.000,6.28237,44.7647133,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971514,true,2019-04-21 09:00:00.000,6.284625,44.7658583,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971317,true,2019-04-21 12:00:00.000,6.2832167,44.7661233,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970968,true,2019-04-21 15:00:00.000,6.28067,44.7660817,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970834,true,2019-04-21 18:00:00.000,6.2799683,44.7647883,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970629,true,2019-04-21 21:00:00.000,6.278925,44.7651233,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970633,true,2019-04-22 00:00:00.000,6.2789467,44.765125,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970641,true,2019-04-22 06:00:00.000,6.278985,44.76515,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970668,true,2019-04-22 09:00:00.000,6.2791917,44.7647017,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970643,true,2019-04-22 12:00:00.000,6.279035,44.764805,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970366,true,2019-04-22 15:00:00.000,6.2773033,44.76331,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969471,true,2019-04-22 18:00:00.000,6.2688067,44.7590283,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969196,true,2019-04-22 21:00:00.000,6.2655133,44.7574217,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969188,true,2019-04-23 00:00:00.000,6.26539,44.757585,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969203,true,2019-04-23 03:00:00.000,6.2655533,44.75758,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969460,true,2019-04-23 06:00:00.000,6.2686483,44.758495,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970282,true,2019-04-23 09:00:00.000,6.276715,44.7638617,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970238,true,2019-04-23 12:00:00.000,6.2763317,44.7639417,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970701,true,2019-04-23 15:00:00.000,6.2793567,44.7653517,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971189,true,2019-04-23 18:00:00.000,6.2820583,44.76548,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970508,true,2019-04-23 21:00:00.000,6.2781183,44.7654417,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970625,true,2019-04-24 00:00:00.000,6.2788967,44.7650417,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970618,true,2019-04-24 09:00:00.000,6.2788617,44.7652667,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970324,true,2019-04-24 15:00:00.000,6.2769267,44.7639233,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969672,true,2019-04-24 18:00:00.000,6.271785,44.76123,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970026,true,2019-04-25 03:00:00.000,6.2750367,44.7622117,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970253,true,2019-04-25 06:00:00.000,6.2765017,44.7623517,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969671,true,2019-04-25 09:00:00.000,6.2717733,44.7606767,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969314,true,2019-04-25 12:00:00.000,6.26696,44.758565,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512968390,true,2019-04-25 15:00:00.000,6.2530033,44.75301,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512968964,true,2019-04-25 18:00:00.000,6.2624317,44.75661,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969201,true,2019-04-25 21:00:00.000,6.2655433,44.758745,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969209,true,2019-04-26 03:00:00.000,6.2656083,44.7588617,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969199,true,2019-04-26 09:00:00.000,6.26553,44.7588583,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969530,true,2019-04-26 12:00:00.000,6.2696317,44.758805,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969730,true,2019-04-26 15:00:00.000,6.2725217,44.76078,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970655,true,2019-04-26 18:00:00.000,6.279105,44.7649483,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970841,true,2019-04-26 21:00:00.000,6.2800017,44.7651933,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970852,true,2019-04-27 00:00:00.000,6.2800467,44.765145,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970722,true,2019-04-27 03:00:00.000,6.279485,44.7652433,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970888,true,2019-04-27 06:00:00.000,6.2802,44.765115,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970607,true,2019-04-27 09:00:00.000,6.2787583,44.7623,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970436,true,2019-04-27 12:00:00.000,6.2776567,44.762575,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970470,true,2019-04-27 15:00:00.000,6.2778417,44.76373,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970729,true,2019-04-27 18:00:00.000,6.2795117,44.764105,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971298,true,2019-04-27 21:00:00.000,6.2830467,44.765505,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512972651,true,2019-04-28 03:00:00.000,6.290335,44.76385,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970649,true,2019-04-28 06:00:00.000,6.2790767,44.7645533,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970556,true,2019-04-28 09:00:00.000,6.2784067,44.7650967,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970074,true,2019-04-28 12:00:00.000,6.2753017,44.7600783,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970331,true,2019-04-28 15:00:00.000,6.2769767,44.7656733,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970515,true,2019-04-28 18:00:00.000,6.2781533,44.76608,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970677,true,2019-04-28 21:00:00.000,6.2792367,44.76542,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970442,true,2019-04-29 00:00:00.000,6.2776767,44.7647517,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970461,true,2019-04-29 03:00:00.000,6.2777783,44.7647917,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970373,true,2019-04-29 06:00:00.000,6.2773533,44.7680567,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969674,true,2019-04-29 09:00:00.000,6.2718517,44.77751,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512969776,true,2019-04-29 12:00:00.000,6.2731167,44.774025,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970606,true,2019-04-29 15:00:00.000,6.2787483,44.7668767,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971243,true,2019-04-29 18:00:00.000,6.2825617,44.7649717,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971210,true,2019-04-29 21:00:00.000,6.2822167,44.765425,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971203,true,2019-04-30 00:00:00.000,6.2821733,44.7650917,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512971197,true,2019-04-30 03:00:00.000,6.2821117,44.7651217,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970989,true,2019-04-30 06:00:00.000,6.2808417,44.7666717,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970502,true,2019-04-30 09:00:00.000,6.278065,44.767145,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970541,true,2019-04-30 12:00:00.000,6.2783067,44.7685417,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970416,true,2019-04-30 15:00:00.000,6.27757,44.7680033,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970894,true,2019-04-30 18:00:00.000,6.2802183,44.7652617,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970970,true,2019-04-30 21:00:00.000,6.28068,44.7648333,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970950,true,2019-05-01 00:00:00.000,6.280545,44.7648267,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970952,true,2019-05-01 03:00:00.000,6.2805517,44.7651167,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970774,true,2019-05-01 06:00:00.000,6.27972,44.7643583,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
16512970578,true,2019-05-01 09:00:00.000,6.2785767,44.763965,,"gps",,"#1287099199","alexandre_pne","Monitoring of Capra ibex (Bovidae) populations  in  the western alps (project ALCOTRA LEMED-IBEX)"
