event-id,visible,timestamp,location-long,location-lat,gps:hdop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
19896000461,true,2012-01-30 16:02:52.000,-112.0466087,38.2914321,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000465,true,2012-01-30 22:02:22.000,-112.0476401,38.292118,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000468,true,2012-01-31 01:01:44.000,-112.0440686,38.2894434,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000471,true,2012-01-31 04:01:42.000,-112.0421507,38.2899547,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000476,true,2012-01-31 10:02:54.000,-112.0394737,38.2895121,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000481,true,2012-01-31 16:03:09.000,-112.0402721,38.2910075,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000483,true,2012-01-31 19:03:10.000,-112.040406,38.2910635,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000486,true,2012-01-31 22:02:32.000,-112.0401838,38.2909624,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000488,true,2012-02-01 01:02:52.000,-112.0435882,38.2899106,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000496,true,2012-02-01 16:02:13.000,-112.0497853,38.2848468,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000504,true,2012-02-02 04:01:25.000,-112.0518489,38.2850586,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000508,true,2012-02-02 13:00:54.000,-112.0518486,38.2850144,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000517,true,2012-02-03 01:01:11.000,-112.0518388,38.2850713,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000520,true,2012-02-03 04:03:10.000,-112.0602339,38.2838398,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000521,true,2012-02-03 07:03:11.000,-112.0598238,38.2842678,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000522,true,2012-02-03 10:03:11.000,-112.0598787,38.2843687,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000524,true,2012-02-03 13:02:17.000,-112.0595212,38.2847916,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000526,true,2012-02-03 16:01:47.000,-112.04313,38.2906456,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000528,true,2012-02-03 19:01:41.000,-112.0420249,38.2904215,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000529,true,2012-02-03 22:01:23.000,-112.042012,38.2904696,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000531,true,2012-02-04 01:02:49.000,-112.0546874,38.2931915,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000532,true,2012-02-04 04:03:13.000,-112.0558087,38.2934573,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000533,true,2012-02-04 07:02:15.000,-112.0530669,38.2856484,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000534,true,2012-02-04 10:02:34.000,-112.0541742,38.2938629,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000536,true,2012-02-04 13:01:47.000,-112.0546822,38.2942024,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000538,true,2012-02-04 16:02:23.000,-112.0505069,38.2923023,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000543,true,2012-02-05 01:03:09.000,-112.0549895,38.2944723,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000546,true,2012-02-05 04:02:12.000,-112.0549756,38.2940996,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000550,true,2012-02-05 10:01:57.000,-112.0554627,38.2944027,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000551,true,2012-02-05 13:00:42.000,-112.0550037,38.2944804,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000557,true,2012-02-05 22:03:03.000,-112.0537401,38.2933231,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000559,true,2012-02-06 01:01:24.000,-112.052978,38.293253,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000560,true,2012-02-06 07:02:39.000,-112.0534024,38.2933512,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000565,true,2012-02-06 16:02:11.000,-112.0533685,38.2941087,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000569,true,2012-02-07 01:01:17.000,-112.0453509,38.2893987,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000572,true,2012-02-07 04:02:18.000,-112.0598666,38.2847297,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000578,true,2012-02-07 10:02:44.000,-112.0596751,38.2846844,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000581,true,2012-02-07 13:02:50.000,-112.0596302,38.2846592,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000583,true,2012-02-07 16:01:46.000,-112.0421278,38.2899872,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000588,true,2012-02-08 01:01:43.000,-112.041889,38.2903904,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000590,true,2012-02-08 04:02:52.000,-112.040526,38.290116,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000600,true,2012-02-08 16:02:13.000,-112.03783,38.2902873,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000602,true,2012-02-08 19:02:00.000,-112.0394768,38.2918697,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000605,true,2012-02-09 01:03:07.000,-112.0456328,38.2844479,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000607,true,2012-02-09 04:01:33.000,-112.046624,38.2902979,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000610,true,2012-02-09 07:02:25.000,-112.0398379,38.2919046,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000612,true,2012-02-09 10:01:48.000,-112.0396919,38.2917482,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000617,true,2012-02-09 16:02:16.000,-112.0398028,38.2911315,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000625,true,2012-02-10 04:02:21.000,-112.0597502,38.2846502,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000628,true,2012-02-10 10:01:51.000,-112.0596077,38.2846828,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000631,true,2012-02-10 13:03:01.000,-112.0595584,38.2849672,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000637,true,2012-02-11 01:02:54.000,-112.0414921,38.2903373,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000639,true,2012-02-11 04:01:52.000,-112.0414775,38.290442,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000642,true,2012-02-11 07:02:34.000,-112.0416671,38.2906783,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000645,true,2012-02-11 10:03:05.000,-112.0433242,38.2914102,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000650,true,2012-02-11 16:02:46.000,-112.0416858,38.2906547,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000656,true,2012-02-12 01:02:46.000,-112.0519418,38.2848985,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000668,true,2012-02-12 22:01:23.000,-112.0403278,38.2900814,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000670,true,2012-02-13 01:01:56.000,-112.040173,38.2907366,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000672,true,2012-02-13 04:01:53.000,-112.0397945,38.2918281,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000677,true,2012-02-13 16:01:51.000,-112.0397453,38.2918119,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000682,true,2012-02-14 10:02:22.000,-112.0378903,38.2785338,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000686,true,2012-02-14 22:02:24.000,-112.0410391,38.2819771,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000687,true,2012-02-15 01:00:55.000,-112.0442612,38.2835075,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000692,true,2012-02-15 19:02:52.000,-112.0427129,38.2798382,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000694,true,2012-02-16 01:03:05.000,-112.0465933,38.2792238,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000697,true,2012-02-16 04:02:10.000,-112.0398028,38.2813064,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000706,true,2012-02-16 19:02:54.000,-112.0374902,38.2825299,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000708,true,2012-02-16 22:02:22.000,-112.0374625,38.2825678,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000710,true,2012-02-17 01:01:47.000,-112.0335887,38.2832206,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000712,true,2012-02-17 04:00:52.000,-112.0349153,38.2780066,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000714,true,2012-02-17 07:00:48.000,-112.0280551,38.2764038,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000717,true,2012-02-17 10:02:51.000,-112.0359188,38.2778274,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000718,true,2012-02-17 13:00:54.000,-112.035875,38.2777774,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000723,true,2012-02-17 19:03:12.000,-112.0349297,38.2793671,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000726,true,2012-02-18 01:00:55.000,-112.03618,38.2781304,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000731,true,2012-02-18 04:02:23.000,-112.0360782,38.2775202,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000733,true,2012-02-18 07:01:52.000,-112.0358782,38.2774433,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000735,true,2012-02-18 10:01:55.000,-112.0359511,38.277715,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000737,true,2012-02-18 13:01:51.000,-112.0359771,38.2778043,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000739,true,2012-02-18 16:02:58.000,-112.0349536,38.2788627,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000741,true,2012-02-18 19:01:23.000,-112.0348498,38.2789913,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000744,true,2012-02-18 22:01:54.000,-112.0349259,38.2789289,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000745,true,2012-02-19 01:00:55.000,-112.0354183,38.2795501,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000750,true,2012-02-19 04:03:09.000,-112.0357663,38.2776217,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000752,true,2012-02-19 10:01:43.000,-112.0359191,38.2777885,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000756,true,2012-02-19 19:01:52.000,-112.0360159,38.2775911,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000759,true,2012-02-19 22:02:53.000,-112.0358903,38.277777,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000762,true,2012-02-20 01:01:25.000,-112.0359602,38.2778137,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000765,true,2012-02-20 04:01:44.000,-112.035972,38.2776454,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000768,true,2012-02-20 10:02:52.000,-112.0355742,38.277944,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000770,true,2012-02-20 13:00:54.000,-112.0358752,38.2778004,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000773,true,2012-02-20 16:03:05.000,-112.0359335,38.2781556,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000775,true,2012-02-20 19:02:54.000,-112.0359725,38.2777691,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000776,true,2012-02-20 22:00:54.000,-112.0356828,38.2777321,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000781,true,2012-02-21 04:01:50.000,-112.0359665,38.277665,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000787,true,2012-02-21 13:00:59.000,-112.0359214,38.2777495,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000792,true,2012-02-21 19:02:22.000,-112.0356347,38.2777866,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000794,true,2012-02-21 22:02:29.000,-112.0358041,38.2777743,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000795,true,2012-02-22 01:02:24.000,-112.0359312,38.2777563,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000799,true,2012-02-22 04:02:41.000,-112.0357761,38.2776267,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000801,true,2012-02-22 07:01:53.000,-112.0358477,38.2776846,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000804,true,2012-02-22 10:03:10.000,-112.0359075,38.2777835,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000809,true,2012-02-22 19:00:54.000,-112.0353765,38.2780809,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000811,true,2012-02-22 22:01:46.000,-112.035638,38.277714,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000815,true,2012-02-23 01:01:52.000,-112.0361052,38.2778358,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000818,true,2012-02-23 04:02:40.000,-112.0366518,38.2777871,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000821,true,2012-02-23 07:02:09.000,-112.0357028,38.2776343,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000823,true,2012-02-23 10:02:07.000,-112.0358573,38.2778239,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000830,true,2012-02-23 19:02:49.000,-112.0353732,38.2789664,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000834,true,2012-02-24 01:02:25.000,-112.0358828,38.2777949,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000838,true,2012-02-24 07:03:08.000,-112.0356135,38.2779039,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000842,true,2012-02-24 10:01:52.000,-112.0358966,38.2776637,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000844,true,2012-02-24 16:02:12.000,-112.0383652,38.2825967,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000846,true,2012-02-24 19:01:42.000,-112.0384602,38.2826115,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000850,true,2012-02-25 01:03:04.000,-112.0386239,38.2826029,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000853,true,2012-02-25 04:02:24.000,-112.0383314,38.2827922,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000855,true,2012-02-25 10:00:55.000,-112.0384108,38.282544,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000859,true,2012-02-25 13:03:06.000,-112.0391519,38.2833891,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000860,true,2012-02-25 16:02:21.000,-112.0254367,38.2809486,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000863,true,2012-02-25 19:02:11.000,-112.0248545,38.2807278,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000868,true,2012-02-26 01:02:27.000,-112.0359168,38.2776948,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000871,true,2012-02-26 04:02:47.000,-112.036258,38.2750438,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000874,true,2012-02-26 07:01:54.000,-112.0328903,38.270992,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000876,true,2012-02-26 10:01:52.000,-112.0329405,38.2708402,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000878,true,2012-02-26 13:02:07.000,-112.0326818,38.2708977,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000882,true,2012-02-26 16:02:21.000,-112.0334372,38.2682657,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000884,true,2012-02-26 19:01:48.000,-112.0314942,38.2687247,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000885,true,2012-02-26 22:01:00.000,-112.0312776,38.2687296,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000890,true,2012-02-27 04:00:48.000,-112.032551,38.2514265,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000893,true,2012-02-27 07:00:54.000,-112.0286552,38.2474591,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000896,true,2012-02-27 10:00:54.000,-112.0308979,38.2530094,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000900,true,2012-02-27 13:01:48.000,-112.0301815,38.2572696,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000903,true,2012-02-27 16:02:18.000,-112.0328705,38.2685641,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000905,true,2012-02-27 19:01:58.000,-112.0312038,38.2687832,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000909,true,2012-02-27 22:01:23.000,-112.0314881,38.2688964,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000911,true,2012-02-28 01:01:41.000,-112.0314732,38.2688862,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000918,true,2012-02-28 10:03:07.000,-112.0317649,38.2690557,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000920,true,2012-02-28 13:01:58.000,-112.0299745,38.2683878,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000923,true,2012-02-28 22:00:54.000,-112.032033,38.2673667,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000925,true,2012-02-29 01:01:54.000,-112.0370921,38.263551,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000927,true,2012-02-29 04:00:49.000,-112.0371496,38.2628776,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000931,true,2012-02-29 07:02:19.000,-112.0371601,38.2629038,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000935,true,2012-02-29 13:02:44.000,-112.0371347,38.2628463,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000937,true,2012-02-29 16:02:16.000,-112.0366978,38.2642012,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000942,true,2012-03-01 01:02:05.000,-112.0373114,38.2631307,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000945,true,2012-03-01 04:02:39.000,-112.0370643,38.2628767,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000948,true,2012-03-01 10:03:06.000,-112.0369817,38.2629517,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000949,true,2012-03-01 13:00:56.000,-112.0371188,38.2631596,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000954,true,2012-03-01 19:03:06.000,-112.0370001,38.2631721,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000956,true,2012-03-01 22:01:49.000,-112.0369232,38.2631656,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000958,true,2012-03-02 01:01:23.000,-112.0370901,38.2629077,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000960,true,2012-03-02 04:01:42.000,-112.0369673,38.2629946,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000962,true,2012-03-02 07:01:19.000,-112.0369812,38.2632151,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000966,true,2012-03-02 13:01:52.000,-112.0370999,38.2627802,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000967,true,2012-03-02 16:02:09.000,-112.036963,38.2643857,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000969,true,2012-03-02 19:02:51.000,-112.0369486,38.2631383,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000972,true,2012-03-02 22:01:56.000,-112.0367896,38.2631609,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000974,true,2012-03-03 01:00:47.000,-112.0370197,38.263205,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000977,true,2012-03-03 04:01:41.000,-112.036996,38.2631828,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000978,true,2012-03-03 07:00:53.000,-112.0369832,38.2631814,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000981,true,2012-03-03 13:01:23.000,-112.0368768,38.2631352,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000982,true,2012-03-03 16:02:17.000,-112.0368367,38.263147,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000984,true,2012-03-03 19:02:17.000,-112.0362469,38.2637749,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000986,true,2012-03-03 22:03:15.000,-112.03693,38.2631619,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000989,true,2012-03-04 01:01:36.000,-112.0372511,38.2628657,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000991,true,2012-03-04 04:01:11.000,-112.0371261,38.26323,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000994,true,2012-03-04 07:01:19.000,-112.0372257,38.2628718,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896000996,true,2012-03-04 10:00:54.000,-112.0369789,38.2631763,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896001000,true,2012-03-04 13:01:48.000,-112.0368682,38.2631319,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896001003,true,2012-03-04 19:01:23.000,-112.0369532,38.2631877,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896001008,true,2012-03-05 04:02:12.000,-112.0367704,38.2631385,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896001013,true,2012-03-05 10:02:23.000,-112.0371808,38.2628466,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896001015,true,2012-03-05 13:01:16.000,-112.0370013,38.2629069,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896001021,true,2012-03-06 01:01:51.000,-112.0370177,38.262887,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896001023,true,2012-03-06 04:00:55.000,-112.0369986,38.2634072,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896001024,true,2012-03-06 07:01:54.000,-112.0368687,38.2633971,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896001027,true,2012-03-06 10:02:43.000,-112.0370893,38.2633744,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
19896001029,true,2012-03-06 13:02:02.000,-112.0369562,38.2633873,,"gps","Puma concolor","F108","F108","USU: Coyote and Puma (Fishlake NF, UT)"
